jlf_drone_dupre_tip
   0.36649	  -0.02114
   0.37857	  -0.02070
   0.39074	  -0.02025
   0.40299	  -0.01979
   0.41531	  -0.01931
   0.42768	  -0.01881
   0.44012	  -0.01831
   0.45259	  -0.01780
   0.46511	  -0.01726
   0.47766	  -0.01673
   0.49024	  -0.01619
   0.50282	  -0.01565
   0.51542	  -0.01510
   0.52802	  -0.01455
   0.54060	  -0.01401
   0.55316	  -0.01346
   0.56571	  -0.01290
   0.57822	  -0.01235
   0.59070	  -0.01181
   0.60312	  -0.01128
   0.61548	  -0.01075
   0.62778	  -0.01023
   0.64000	  -0.00972
   0.65214	  -0.00921
   0.66418	  -0.00872
   0.67612	  -0.00822
   0.68797	  -0.00775
   0.69969	  -0.00729
   0.71129	  -0.00683
   0.72276	  -0.00638
   0.73411	  -0.00595
   0.74530	  -0.00553
   0.75633	  -0.00513
   0.76722	  -0.00473
   0.77794	  -0.00436
   0.78848	  -0.00400
   0.79884	  -0.00366
   0.80900	  -0.00333
   0.81898	  -0.00302
   0.82875	  -0.00273
   0.83831	  -0.00245
   0.84764	  -0.00220
   0.85676	  -0.00195
   0.86564	  -0.00172
   0.87429	  -0.00151
   0.88269	  -0.00131
   0.89084	  -0.00114
   0.89875	  -0.00097
   0.90639	  -0.00084
   0.91376	  -0.00071
   0.92086	  -0.00060
   0.92767	  -0.00049
   0.93421	  -0.00040
   0.94047	  -0.00034
   0.94643	  -0.00028
   0.95209	  -0.00022
   0.95745	  -0.00018
   0.96252	  -0.00016
   0.96727	  -0.00015
   0.97171	  -0.00014
   0.97583	  -0.00014
   0.97965	  -0.00014
   0.98313	  -0.00015
   0.98630	  -0.00016
   0.98914	  -0.00016
   0.99166	  -0.00017
   0.99385	  -0.00018
   0.99571	  -0.00019
   0.99724	  -0.00020
   0.99844	  -0.00020
   0.99930	  -0.00020
   0.99982	  -0.00021
   1.00000	  -0.00021

